,total,Cytosol,Insoluable,Membrane,Nucleus
ENSG00000275189.1,0,0,0,0,0
ENSG00000275191.1,0.096036782,0,0.105103344,0.05,0.80989719
ENSG00000275194.1,0,0,0,0,0
ENSG00000275197.1,0.049454325,0,0,0,0.221855567
ENSG00000275198.1,0.184836298,0.024756391,0.064510334,0.004984454,0.28944333
ENSG00000275200.1,0,0,0,0,0
ENSG00000275201.1,0,0,0,0,0
ENSG00000275202.1,2.812981003,1.066960905,1.961572341,1.91545083,5.638081748
ENSG00000275203.1,0,0,0,0,0
ENSG00000275206.1,0,0,0,0,0
ENSG00000275207.1,0,0,0,0,0
ENSG00000275208.1,0,0,0,0,0
ENSG00000275209.1,0,0,0,0,0
ENSG00000275210.1,0,0,0,0,0
ENSG00000275212.1,0,0,0,0,0
ENSG00000275213.1,0,0,0,0,0
ENSG00000275215.1,119.3152587,41.38445716,272.8712778,130.8009957,426.3286535
ENSG00000275216.1,0.080109135,0.035243609,0.019020669,0.015015546,0.279814443
ENSG00000275217.2,0,0,0,0,0
ENSG00000275218.1,0,0,0,0,0
ENSG00000275219.1,0,0.08719248,0,0.014953362,0.173154464
ENSG00000275220.1,0,0,0,0,0
ENSG00000275221.1,9.295565884,1.95037143,1.816729793,1.534486987,16.51577482
ENSG00000275222.1,0,0,0,0,0
ENSG00000275223.1,1.739672595,0.258166916,0.498813981,0.535046638,3.212680541
ENSG00000275224.1,0,0,0,0,0
ENSG00000275226.1,0,0,0,0,0
ENSG00000275227.1,1.632625299,0.237819553,0.405930095,0,4.548207117
ENSG00000275228.1,0,0,0,0,0.124907222
ENSG00000275229.1,0,0,0,0,0
ENSG00000275230.1,0,0,0,0,0
ENSG00000275231.1,0,0,0,0,0
ENSG00000275232.1,0,0,0,0,0.071298897
ENSG00000275233.1,0,0,0,0,0
ENSG00000275234.1,0.104618028,0.019025564,0.103917325,0.019937817,0.040742227
ENSG00000275235.1,0,0,0,0,0
ENSG00000275236.1,0.154508893,0,0.043917325,0.009968908,0.190742227
ENSG00000275238.1,0,0,0,0,0
ENSG00000275239.4,0,0,0,0,0
ENSG00000275241.1,0,0,0,0,0
ENSG00000275243.1,0,0,0,0,0
ENSG00000275248.1,0,0,0,0,0
ENSG00000275249.1,0.004945433,0,0,0,0.014721665
ENSG00000275250.1,0,0,0,0,0
ENSG00000275251.1,0,0,0,0,0
ENSG00000275252.1,4.619874686,0.843154882,0,0,25.87410231
ENSG00000275254.1,0,0,0,0,0
ENSG00000275256.1,0,0,0,0,0
ENSG00000275258.1,0,0,0,0,0
ENSG00000275259.1,0,0,0,0,0
ENSG00000275261.1,0,0,0,0,0
ENSG00000275263.1,1.243492319,0.395012034,0.740179634,1.165886114,1.486123372
ENSG00000275264.1,0,0,0,0,0
ENSG00000275265.1,0,0.062923307,0,0.06,0.23832999
ENSG00000275266.1,0,0,0,0,0
ENSG00000275267.1,0,0,0,0,0
ENSG00000275268.1,0,0,0,0,0
ENSG00000275270.1,0,0,0,0,0
ENSG00000275271.1,0,0,0,0,0
ENSG00000275273.1,0,0,0,0,0
ENSG00000275277.1,0,0,0,0,0
ENSG00000275278.1,0.1,0,0.071365653,0.05,0.242494984
ENSG00000275279.1,0,0,0,0,0
ENSG00000275280.1,0,0,0,0,0
ENSG00000275285.1,0,0,0,0,0
ENSG00000275286.1,0,0,0,0,0
ENSG00000275287.5,0,0,0,0,0
ENSG00000275291.1,2.556788608,26.41257594,1.719379936,5.953377463,13.85937815
ENSG00000275292.1,0,0,0,0,0
ENSG00000275293.1,0,0.176589475,0,0,0
ENSG00000275294.4,0.085054567,0.17317895,0.063144681,0.250124367,0.199814443
ENSG00000275295.1,0,0,0,0,0
ENSG00000275296.1,0,0,0,0,0
ENSG00000275297.1,0.23738076,0,0.236855319,0.034891179,0.677690572
ENSG00000275301.1,0,0,0,0,0
ENSG00000275302.1,0.035163702,0.054756391,0.016468997,0.085015546,0.071298897
ENSG00000275305.1,0,0,0,0,0
ENSG00000275307.1,0,0,0,0,0
ENSG00000275309.1,0,0,0,0,0
ENSG00000275310.1,0,0,0,0,0
ENSG00000275312.1,0,0,0,0,0
ENSG00000275314.1,0,0,0,0,0
ENSG00000275315.1,0,0,0,0,0
ENSG00000275318.1,0.360327405,0.019025564,0.099227357,0.030093275,0.59167001
ENSG00000275319.1,0.123635813,0,0.090206688,0.055171004,0.142597794
ENSG00000275320.1,0,0,0,0,0
ENSG00000275322.1,0.34869038,0.04280752,0.048041338,0.079875633,0.757587763
ENSG00000275325.4,0,0,0,0.014953362,0
ENSG00000275327.1,0,0,0,0,0
ENSG00000275328.1,0,0,0,0.019937817,0
ENSG00000275329.1,0.034836298,0.029512782,0.06,0.039937817,0.208515546
ENSG00000275332.1,0.069236055,0,0,0,0
ENSG00000275334.1,0,0,0,0,0
ENSG00000275335.1,0,0,0,0,0
ENSG00000275337.1,0,0,0,0,0
ENSG00000275339.1,0,0,0,0,0.224082248
ENSG00000275340.1,0.180327405,0,0.01,0.004984454,0.034907222
ENSG00000275342.4,0.345818512,0.019025564,0.1,0.035015546,0.284721665
ENSG00000275343.1,0.232510105,0.052436089,0,0,0.706659979
ENSG00000275344.1,0,0,0,0,0
ENSG00000275345.1,0.075818512,0,0,0,0.284618855
ENSG00000275348.1,0,0,0,0,0
ENSG00000275350.1,0,0,0,0,0
ENSG00000275352.1,0,0,0,0,0
ENSG00000275355.1,0,0,0,0,0
ENSG00000275356.3,0,0,0,0.024922271,0
ENSG00000275357.1,0,0,0,0,0
ENSG00000275358.1,0,0,0,0,0
ENSG00000275359.1,0,0,0,0,0
ENSG00000275360.1,0,0,0,0,0
ENSG00000275361.1,0,0,0,0,0
ENSG00000275362.1,0,0,0,0,0
ENSG00000275363.1,0,0.084269173,0,0,0
ENSG00000275364.1,0,0,0,0,0
ENSG00000275367.1,0.289890865,0.010487218,0.034510334,0.005015546,0.673051654
ENSG00000275370.1,0,0,0,0,0
ENSG00000275371.1,0,0,0,0,0.025463892
ENSG00000275372.1,0,0,1.597492692,0.842611705,2.862141437
ENSG00000275373.1,0,0,0,0,0
ENSG00000275374.1,0.034618028,0,0,0,0
ENSG00000275377.1,0,0,0,0,0
ENSG00000275378.1,0,0,0,0,0
ENSG00000275379.1,0,0,0,0,0
ENSG00000275381.1,0,0,0,0,0
ENSG00000275382.1,0,0,0,0,0
ENSG00000275383.1,0.020109135,0,0,0,0.009814443
ENSG00000275385.1,0,0.050487218,0,0,0
ENSG00000275386.1,0,0,0,0,0
ENSG00000275387.1,0,0,0,0,0
ENSG00000275389.1,0.019890865,0,0.005489666,0.005015546,0.02944333
ENSG00000275390.1,0,0,0,0,0
ENSG00000275391.1,0,0,0,0,0
ENSG00000275392.1,0,0,0,0,0
ENSG00000275393.1,0,0,0,0,0.06111334
ENSG00000275395.4,0.11,0.005243609,0.010979331,0.01,0.18944333
ENSG00000275398.1,0,0,0,0,0
ENSG00000275400.1,16.73538803,11.01593833,18.62073585,19.14536733,21.48185307
ENSG00000275401.1,0.56956346,0,0,0.050062183,1.154247742
ENSG00000275402.1,0,0,0,0,0
ENSG00000275403.1,0,0,0,0,0
ENSG00000275405.1,18.81694828,36.16730372,5.241355909,8.014881401,181.8042929
ENSG00000275406.1,0,0,0,0,0
ENSG00000275409.1,0,0,0,0.024922271,0.293608325
ENSG00000275410.4,0,0,0,0,0
ENSG00000275411.1,0,0,0,0,0
ENSG00000275413.1,0.336145917,0.052436089,0.085696353,0,0.814247742
ENSG00000275414.1,0,0,0,0,0
ENSG00000275417.1,0.103854083,0,0,0,0.499175026
ENSG00000275418.1,0,0,0,0,0
ENSG00000275419.1,0,0,0,0,0
ENSG00000275423.1,0,0,0,0,0
ENSG00000275425.1,0,0,0,0,0
ENSG00000275426.1,0.045491107,0,0,0,0.225732196
ENSG00000275427.1,0,0,0,0,0
ENSG00000275429.1,0,0,0,0,0
ENSG00000275431.1,0,0,0,0,0
ENSG00000275432.1,0,0,0,0,0
ENSG00000275435.1,0,0,0,0,0
ENSG00000275437.1,1.614290623,0.095243609,0.117062006,0.154922271,3.644701602
ENSG00000275438.1,0,0,0,0,0
ENSG00000275439.1,0,0,0,0,0
ENSG00000275441.1,2.234618028,3.584944382,0.928248025,2.39635249,6.376434297
ENSG00000275443.1,0.030327405,0.019025564,0,0,0
ENSG00000275445.1,0.352837509,0.392320302,0.237268694,0.624797904,0.765175525
ENSG00000275446.1,0,0,0,0,0
ENSG00000275447.1,0,0,0,0,0
ENSG00000275448.1,0,0,0,0,0
ENSG00000275449.1,0,0,0,0,0
ENSG00000275450.1,0.01,0,0.01,0,0
ENSG00000275451.1,0,0,0,0,0
ENSG00000275453.1,0,0,0,0,0
ENSG00000275454.1,0.300109135,0.329025564,0.092937994,0.399751266,0.395546639
ENSG00000275455.1,0,0,0,0,0
ENSG00000275457.1,1.545962006,1.637563911,1.498607293,1.874860087,2.23711384
ENSG00000275458.1,0,0,0,0,0
ENSG00000275459.1,0,0,0,0,0
ENSG00000275460.1,0,0,0,0,0
ENSG00000275461.1,0,0,0,0,0
ENSG00000275464.3,23.63182094,1.889512782,15.70615409,3.087574846,24.27946589
ENSG00000275465.5,0,0,0,0,0
ENSG00000275466.1,0,0,0,0,0
ENSG00000275467.1,0.192871868,0.031461654,0,0.029906725,0.779257773
ENSG00000275468.1,1.404072353,0.133294737,0.056468997,0.140093275,1.321732695
ENSG00000275469.1,0,0,0,0,0
ENSG00000275475.1,0,0,0,0,0
ENSG00000275476.1,0.11869038,0.086218045,0.216468997,0.08526428,1.278598293
ENSG00000275477.1,0,0,0,0,0
ENSG00000275479.1,0.662687956,0,0,0,4.704989969
ENSG00000275480.1,0,0,0,0,0
ENSG00000275481.1,0.739017785,0.014269173,0.110386322,0.034984454,1.807505016
ENSG00000275484.1,2.01196443,0.564500748,0.273324315,0.575108821,5.346186056
ENSG00000275485.1,0.779890865,0,0.32940699,0.079906725,3.597753257
ENSG00000275488.1,0,0,0,0,0
ENSG00000275489.1,0,0,0,0,0
ENSG00000275490.1,0,0,0,0,0
ENSG00000275491.1,0.025272837,0,0,0,0
ENSG00000275492.1,0,0,0,0,0
ENSG00000275493.1,0,0,0,0,0
ENSG00000275494.1,2.781780518,6.986102257,1.991779029,5.846849958,4.777133902
ENSG00000275496.4,5.391481412,1.447216548,0.63260578,0.856228123,1.109608824
ENSG00000275497.1,0,0,0,0,0
ENSG00000275502.1,0,0,0,0,0
ENSG00000275503.1,0,0,0,0,0
ENSG00000275504.1,0,0,0,0,0
ENSG00000275505.1,0,0,0,0,0
ENSG00000275506.1,0,0,0,0,0
ENSG00000275507.1,0,0,0,0,0
ENSG00000275508.1,0,0,0,0,0
ENSG00000275509.1,0,0,0,0,0
ENSG00000275510.1,0,0,0,0,0
ENSG00000275512.1,0.009890865,0.009512782,0.01,0,0.030185557
ENSG00000275514.1,0,0,0,0,0
ENSG00000275515.1,3.459052144,2.108354907,4.037492692,2.225419738,8.997655441
ENSG00000275516.1,0,0,0,0,0
ENSG00000275518.1,0,0,0,0,0
ENSG00000275519.1,0,0,0,0,0
ENSG00000275520.1,0,0,0,0,0
ENSG00000275523.1,0,0,0,0,0
ENSG00000275524.1,0,0,0,0,0
ENSG00000275527.1,0.116255052,0,0.045103344,0,0.147216649
ENSG00000275529.1,0,0,0,0,0
ENSG00000275530.1,0,0,0,0,0
ENSG00000275532.1,0.521855295,1.083526313,0.386648631,0.719315982,2.323979438
ENSG00000275533.1,0,0,0,0,0
ENSG00000275534.1,0,0,0,0,0
ENSG00000275535.1,0,0,0,0,0
ENSG00000275537.1,0,0,0,0,0
ENSG00000275538.1,0,7.496270731,0,2.657046286,4.371690073
ENSG00000275540.1,0,0,0,0,0
ENSG00000275541.1,0,0,0,0,0
ENSG00000275542.1,1.408833874,0.054756391,0.158041338,0.054984454,1.904350551
ENSG00000275547.1,0,0,0,0,0
ENSG00000275549.1,1.723854083,0.004756391,0.047062006,0.024984454,3.428144433
ENSG00000275550.1,0,0,0,0,0
ENSG00000275552.1,0.045272837,0.005243609,0.035489666,0.014953362,0.109628887
ENSG00000275553.2,0,0,0.013531003,0,0.024536108
ENSG00000275554.1,0,0,0,0,0
ENSG00000275557.1,0.049454325,0,0.032937994,0.049937817,0.05888666
ENSG00000275558.1,1.762946644,0.139512782,0.44201277,0.27454917,2.317753257
ENSG00000275559.1,0,1.279440579,0,0,0
ENSG00000275560.1,1.602107923,0.125730827,0.572344984,0.339968908,5.781567201
ENSG00000275562.1,0,0,0,0,0
ENSG00000275563.1,0,0,0,0,0
ENSG00000275567.1,0,0,0,0,0
ENSG00000275569.1,0,0,0,0,0
ENSG00000275572.1,0,0,0,0,0
ENSG00000275576.1,0.504945433,0.064756391,0.094717022,0.029906725,1.607690572
ENSG00000275578.1,0,0,0,0,0
ENSG00000275580.1,1.007271625,0.04,0.72,0.095046638,1.470722164
ENSG00000275582.1,0,0,0,0,0.09
ENSG00000275585.1,0,0,0,0,0
ENSG00000275586.1,0,0,0,0,0
ENSG00000275588.1,0,0,0,0,0
ENSG00000275589.1,0,0,0,0,0
ENSG00000275591.4,0,0,0,0,0
ENSG00000275592.1,0.02021827,0,0,0.010031092,0
ENSG00000275595.1,7.571457173,0,0,0,0
ENSG00000275597.1,1.537202909,0,0.093144681,0,1.100907721
ENSG00000275598.1,0,0,0,0,0
ENSG00000275601.1,1.906180276,0.228051129,0.471365653,0.214922271,3.057196587
ENSG00000275603.1,0,0,0,0,0
ENSG00000275604.1,0,0,0,0,0
ENSG00000275607.1,0,0,0,0,0
ENSG00000275609.1,0,0,0,0,0
ENSG00000275610.1,0,0,0,0,0
ENSG00000275611.1,0,0,0,0,0
ENSG00000275612.1,0,0,0,0,0
ENSG00000275613.1,0.194290623,0.80962857,0.24216535,0.180373101,0.455381145
ENSG00000275614.1,1.33847817,0.298885709,0,0.529844541,0
ENSG00000275616.1,0,0.08719248,0,0.014953362,0.173154464
ENSG00000275620.1,0,0,0,0,0
ENSG00000275622.1,0,0,0,0,0
ENSG00000275625.1,0,0,0,0,0
ENSG00000275628.1,0,0.004756391,0,0,0
ENSG00000275630.1,0,0,0.11275836,0.214331528,0
ENSG00000275631.1,0,0,0,0,0
ENSG00000275632.1,3.166616816,0.449512782,2.617034952,0.539875633,10.13505515
ENSG00000275634.1,0,0,0,0,0
ENSG00000275635.1,0,0,0,0,0
ENSG00000275636.1,0,0,0,0,0
ENSG00000275638.1,0.432871868,0,0.226262309,0.030093275,1.363134402
ENSG00000275640.1,0,0,0,0,0
ENSG00000275642.1,0,0,0,0,0
ENSG00000275643.1,0,0,0,0,0
ENSG00000275645.1,1.835491107,0.412691732,0.65216535,0.569720174,4.127650447
ENSG00000275646.1,0,0,0,0,0
ENSG00000275647.1,0,0,0,0,0
ENSG00000275649.1,0,0,0,0,0
ENSG00000275651.1,0,0,0,0,0
ENSG00000275652.1,0,0,0,0,0
ENSG00000275653.1,0,0,0,0,0
ENSG00000275654.1,0,0,0,0,0
ENSG00000275655.1,0,0,0,0,0.173154464
ENSG00000275656.1,0,0,0,0,0
ENSG00000275657.1,0,0,0,0,0
ENSG00000275661.1,0,0,0,0,0
ENSG00000275662.1,0,0,0,0,0
ENSG00000275663.1,0.136473322,0,0,0,0.162968907
ENSG00000275664.1,0,0,0,0,0
ENSG00000275665.1,0.234399758,0.023781955,0.036082675,0,0.117773319
ENSG00000275666.1,0,0,0,0,0
ENSG00000275667.1,0,0,0,0,0
ENSG00000275668.1,0,0,0,0,0
ENSG00000275669.1,0,0,0,0,0
ENSG00000275670.1,0,0,0,0,0
ENSG00000275672.1,0,0.014756391,0,0.005015546,0
ENSG00000275673.1,1.518219482,0.04280752,1.225875987,0.204860087,3.964887159
ENSG00000275674.1,0,0.028538346,0.04059301,0,0
ENSG00000275675.1,0,0,0,0,0
ENSG00000275676.1,0,0.033294737,0,0,0.03055667
ENSG00000275677.1,0,0,0,0,0
ENSG00000275678.1,0.040109135,0,0.065489666,0.039968908,0.104536108
ENSG00000275680.1,0.113744948,0,0,0,0.422021061
ENSG00000275681.1,0,0,0,0,0
ENSG00000275682.1,0,0,0,0,0
ENSG00000275684.1,4.619874686,0.843154882,0,0,25.87410231
ENSG00000275685.1,0,0,0,0,0
ENSG00000275686.1,0,0,0,0,0
ENSG00000275687.1,0,0,0,0,0
ENSG00000275688.4,0,0,0,0,0
ENSG00000275689.1,0,0,0,0,0
ENSG00000275690.1,0,0,0,0,0
ENSG00000275691.1,0,0,0,0,0
ENSG00000275692.1,0,0,0,0,0
ENSG00000275693.1,0,0,0,0,0
ENSG00000275694.1,0,0,0,0,0
ENSG00000275695.1,1.053417543,0.256473687,0.235282978,0.295606289,1.212392175
ENSG00000275696.1,0,0,0,0,0
ENSG00000275700.4,94.80847211,31.05611136,129.0246359,49.70391404,69.17063193
ENSG00000275701.1,0,0,0,0,0
ENSG00000275702.1,0,0,0,0,0
ENSG00000275703.1,0.50130962,0.096218045,0.419020669,0,2.015980437
ENSG00000275704.1,0,0,0,0,0
ENSG00000275707.2,0,0,0,0,0
ENSG00000275708.1,9.093296288,0.465012034,0.449020669,0.14545083,57.31562689
ENSG00000275709.1,0.244399758,0.275243609,0.069020669,0.194984454,0.77878385
ENSG00000275710.1,0,0,0,0,0
ENSG00000275711.1,0,0,0,0,0
ENSG00000275713.2,2.969201697,0.874640604,1.403324315,1.12,12.20598044
ENSG00000275714.1,0.22912692,0.842691732,0,0.149751266,0.636020562
ENSG00000275716.1,0,0,0,0,0
ENSG00000275718.1,0,0,0.027062006,0,0.024536108
ENSG00000275719.1,2.448581245,0.858909777,0.691779029,1.054424803,1.798061686
ENSG00000275720.1,0.12130962,0.020974436,0.123531003,0.019937817,0.590824974
ENSG00000275722.4,0,0,0,0,0
ENSG00000275725.1,0,0,0,0,0
ENSG00000275726.1,0,0,0,0,0
ENSG00000275727.1,0,0,0,0,0
ENSG00000275728.1,0.090982215,0,0,0,0.106948346
ENSG00000275729.1,0,0,0,3.78172158,10.6339493
ENSG00000275733.1,0,0,0,0,0
ENSG00000275734.1,0.220763945,0.019025564,0.14059301,0.059937817,1.18055667
ENSG00000275739.1,0,0,0,0,0
ENSG00000275740.1,17.39214834,0.276473687,3.304079649,0.084891179,5.959257773
ENSG00000275741.1,0,0,0,0,0
ENSG00000275742.1,0,0,0,0,0
ENSG00000275743.1,0,0,0,0,0
ENSG00000275745.1,0,0,0,0,0
ENSG00000275747.1,0,0,0,0,0
ENSG00000275753.1,0,0,0,0,0
ENSG00000275755.1,0,0,0,0,0
ENSG00000275756.1,0,0,0,0.010031092,0
ENSG00000275757.1,119.3152587,41.38445716,272.8712778,130.8009957,426.3286535
ENSG00000275759.1,0.22043654,0,0.554303647,0.019937817,0.65045386
ENSG00000275761.1,0,0,0,0,0
ENSG00000275763.3,0,0,0,0,0
ENSG00000275764.1,2.508362975,0.116102257,1.860359268,0.209844541,4.3575677
ENSG00000275765.5,2.194692804,2.707332336,2.00291094,4.172590391,2.23767051
ENSG00000275766.1,0,0,0,0,0
ENSG00000275767.1,0,0,0,0,0
ENSG00000275768.1,0,0,0,0,0
ENSG00000275769.1,0.15,0,0.271958662,0.219751266,0.173154464
ENSG00000275770.1,0,0,0,0,0
ENSG00000275771.1,0,0,0,0,0.06111334
ENSG00000275772.1,0,0,0,0,0
ENSG00000275773.1,0,0,0,0,0
ENSG00000275774.2,0,0,0,0,0
ENSG00000275776.1,0,0,0,0,0
ENSG00000275778.1,1.056180276,0.71682105,0.65,1.129751266,1.612494984
ENSG00000275783.1,0.469816088,0.161717296,0,0,0.888207117
ENSG00000275784.1,0.856398546,0.118909777,0.166468997,0.09,0.868247243
ENSG00000275785.1,0,0,0,0,0
ENSG00000275787.1,0,0,0,0,0
ENSG00000275788.1,0,0,0,0,0
ENSG00000275789.1,0,0,0,0,0
ENSG00000275790.1,0,0,0,0,0
ENSG00000275791.1,0,0,0,0,0
ENSG00000275793.1,0.94869038,0.019025564,0.30059301,0,0.643608325
ENSG00000275799.1,0.064290623,0,0,0,0
ENSG00000275800.1,0,0,0,0,0
ENSG00000275801.1,0,0,0,0,0
ENSG00000275802.1,0,0,0,0,0
ENSG00000275803.1,0.171855295,0,0,0,0
ENSG00000275805.1,0,0,0,0,0
ENSG00000275807.1,2.57803557,0.322320302,0.262344984,0.474611353,6.132103808
ENSG00000275808.1,0,0,0,0,0
ENSG00000275810.1,0,0,0,0,0
ENSG00000275811.1,0,0,0,0,0
ENSG00000275812.1,0,0,0,0,0
ENSG00000275813.1,0,0,0,0,0
ENSG00000275816.1,0,0,0,0,0
ENSG00000275818.1,0,0,0,0,0
ENSG00000275820.1,0,0,0,0,0
ENSG00000275823.1,0,0,0,0,0
ENSG00000275826.1,0,0,0,0,0
ENSG00000275827.1,0,0,0,0,0
ENSG00000275828.1,0,0,0,0,0
ENSG00000275829.1,0,0,0,0,0
ENSG00000275830.1,0,0.010487218,0,0,0
ENSG00000275831.1,0,0,0,0,0
ENSG00000275832.4,0.452073565,0.043294737,0.07,0.074953362,0.653876628
ENSG00000275833.1,0,0,0,0,0
ENSG00000275834.1,0,0,0,0,0
ENSG00000275835.4,14.95116007,1.052320302,6.922659888,1.344176069,16.50736208
ENSG00000275836.1,0,0,0,0,0
ENSG00000275839.1,0.267053356,0,0,0,0.989979937
ENSG00000275840.1,0,0,0,0,0
ENSG00000275842.1,0,0,0,0,0
ENSG00000275845.1,0,0,0,0,0
ENSG00000275846.1,0.039890865,0,0,0,0.093979438
ENSG00000275847.1,0,0,0,0,0
ENSG00000275849.1,0,0,0,0,0
ENSG00000275850.1,0,0,0,0,0.02
ENSG00000275852.1,0,0,0,0,0
ENSG00000275853.1,0,1.614476681,0,0.185171004,0
ENSG00000275854.1,0.790545675,0,0.241958662,0.034891179,0.884164995
ENSG00000275856.1,0,0,0,0,0
ENSG00000275857.1,0.517455537,0.27037143,0.284717022,0.350031092,1.421030593
ENSG00000275859.1,0,0,0,0,0
ENSG00000275860.1,0,0,0,0,0
ENSG00000275862.1,0,0,0,0,0
ENSG00000275863.1,0,0,0,0,0
ENSG00000275864.1,0,0,0,0,0
ENSG00000275866.1,0,0,0,0,0
ENSG00000275868.1,0,0,0,0,0
ENSG00000275869.1,0.71847211,0.674153386,0.56216535,0.709626899,1.287876129
ENSG00000275870.1,0,0,0,0,0
ENSG00000275871.1,0.070763945,0,0,0,0
ENSG00000275874.1,0,0.080487218,0.04940699,0.015046638,0
ENSG00000275875.1,0,0,0,0,0
ENSG00000275876.1,0,0,0,0,0
ENSG00000275877.1,0,0,0,0,0
ENSG00000275878.1,0,0,0,0,0
ENSG00000275879.1,0,0,0,0,0
ENSG00000275880.1,0.08043654,0.019025564,0.054510334,0.024984454,0.034536108
ENSG00000275881.1,0,0,0,0,0
ENSG00000275882.1,1.871820936,0.061833084,0.367062006,0.683305501,1.646494485
ENSG00000275883.1,0,0,0,0,0
ENSG00000275884.1,0,0,0,0,0
ENSG00000275888.1,0,0,0,0,0
ENSG00000275890.1,0,0,0,0,0
ENSG00000275891.1,0,0,0,0,0
ENSG00000275892.1,0,0,0,0,0
ENSG00000275894.1,0.134945433,0.015730827,0.103531003,0.134984454,0.922494984
ENSG00000275895.4,138.0330154,191.1264301,168.7976399,128.008655,103.7143707
ENSG00000275896.4,14.47800121,14.03424966,13.04263283,9.414496765,24.60754514
ENSG00000275897.1,0.034836298,0.005243609,0.01,0,0.030185557
ENSG00000275898.1,0,0,0,0,0.034907222
ENSG00000275899.1,0,0,0,0,0
ENSG00000275900.1,0,0,0.192138296,0,0.846928283
ENSG00000275901.1,0,0,0,0,0
ENSG00000275902.1,0.923308408,0,0.605875987,0.089937817,3.407319459
ENSG00000275904.1,0,0,0,0,0
ENSG00000275905.1,0,0,0,0,0.050927784
ENSG00000275906.1,0,0,0,0,0
ENSG00000275907.1,0,0,0,0,0
ENSG00000275908.1,0,0,0,0,0
ENSG00000275909.1,0,0,0,0,0
ENSG00000275910.1,0.33043654,0.04719248,0.036082675,0.024922271,2.013588262
ENSG00000275912.1,0,0,0,0,0
ENSG00000275913.1,0,0,0,0,0
ENSG00000275915.1,0,3.053603067,0,2.482258161,31.04048409
ENSG00000275916.1,0,0,0,0,0
ENSG00000275919.1,0,0,0,0,0
ENSG00000275922.1,0,0,0,0,0
ENSG00000275923.1,0,0,0,0,0
ENSG00000275924.1,0,0,0,0,0
ENSG00000275925.1,0,0,0,0,0
ENSG00000275926.1,0,0,0,0,0
ENSG00000275927.1,0,0,0,0,0
ENSG00000275928.1,0,0,0,0,0
ENSG00000275929.1,0,0.047563911,0,0,0.224721665
ENSG00000275930.1,0,0,0,0,0
ENSG00000275933.1,0,0,0,0,0
ENSG00000275934.1,0,0,0,0,0
ENSG00000275936.1,0.32956346,0,0,0,0.923154464
ENSG00000275939.1,0,0,0,0,0
ENSG00000275940.1,0,0,0,0,0
ENSG00000275942.1,0,0,0,0,0
ENSG00000275943.1,0,0,0,0,0
ENSG00000275944.1,0,0,0,0,0
ENSG00000275945.1,0.030327405,0.015730827,0.022551672,0.075046638,0.105463892
ENSG00000275948.1,0,0,0,0,0
ENSG00000275950.1,0,0,0,0,0
ENSG00000275952.2,0,0,0,0,0
ENSG00000275953.1,0,0,0,0,0
ENSG00000275954.5,0,0,0,0,0
ENSG00000275955.1,9.226594577,2.183183501,0,2.069875633,0
ENSG00000275956.1,0,0,0,0,0
ENSG00000275957.1,0,0,0,0,0
ENSG00000275958.1,0,0,0,0,0
ENSG00000275959.1,0,0,0,0,0
ENSG00000275961.1,0,0,0,0,0
ENSG00000275963.1,0.029672595,0,0.088427659,0,0.114164995
ENSG00000275964.1,1.890689168,0.802691732,0.984124013,1.6,2.07121615
ENSG00000275965.1,0,0,0,0,0
ENSG00000275966.1,1.377271625,0.697076693,0.168041338,0.525730656,4.740062684
ENSG00000275967.1,0,0,0,0,0
ENSG00000275968.1,0,0,0,0,0
ENSG00000275969.2,0.035163702,0,0.004510334,0,0.010185557
ENSG00000275971.1,0,0,0,0,0
ENSG00000275973.1,0,0,0,0,0
ENSG00000275975.1,0,0,0,0,0
ENSG00000275976.4,0,0,0,0,0.024721665
ENSG00000275977.1,0,0,0,0,0
ENSG00000275978.1,0,0,0,0,0
ENSG00000275980.1,0,0,0,0,0
ENSG00000275981.1,0.197128132,0,0,0,0
ENSG00000275982.1,0,0,0,0,0
ENSG00000275983.1,0,0,0,0,0
ENSG00000275986.1,0,0,0,0,0
ENSG00000275987.1,0,0,0,0.526632316,1.810764786
ENSG00000275989.1,0,0,0,0,0
ENSG00000275992.1,0,0,0,0,0
ENSG00000275993.2,1.886036782,0.082436089,0.430386322,0.195046638,3.39701103
ENSG00000275994.1,0,1.095914266,0.236055621,0.702176421,7.175724706
ENSG00000275995.1,0.049454325,0,0,0,0.236948346
ENSG00000275996.1,0,0,0,0,0
ENSG00000275997.1,0,0,0,0,0
ENSG00000275998.1,0,0,0,0,0
ENSG00000276002.1,0,0,0,0.070217642,0
ENSG00000276003.1,0,0,0,0,0.176659979
ENSG00000276006.1,0,0,0,0,0
ENSG00000276007.1,0.843383184,0.16280752,0.453917325,0.245046638,2.00711384
ENSG00000276010.1,0,0,0,0,0
ENSG00000276012.1,0,0,0,0,0.081484454
ENSG00000276014.1,0,0,0,0,0
ENSG00000276015.1,0,0,0,0,0
ENSG00000276017.1,0.004945433,0,0,0,0
ENSG00000276018.1,0,0,0,0,0
ENSG00000276019.1,0.187926435,0.080858648,0,0,0
ENSG00000276023.4,24.71974131,15.6731113,31.75693648,28.76675668,20.69338015
ENSG00000276024.1,0,0,0,0,0
ENSG00000276026.1,2.014405817,7.987168413,3.498112755,7.166103756,1.990288366
ENSG00000276027.1,0,0,0.768553185,0,4.807111343
ENSG00000276028.1,0,0,0,0,0
